_id,gouvernorat,delegation,superficie,salle_de_bains,chambres,prix,description
4c4f17230d28db97554ac4e4ceb5f83ea8f33fb1df2d4ebb290c67aa1fc5a3c9,Ariana,La Soukra,181.31,2,3,715708,
b83d6e0a9f2d1a462d5d24e7804d77b626b3d95a7494376c22774fff7303c19f,Ariana,La Soukra,111,1,1,0,"A vendre Un appartement S+1 avec jardin \n\n- **Disposition** : Une chambre à coucher, un salon, une cuisine (fermée), et une salle de douche .\n- **Jardin** : Espace extérieur privé, idéal pour la détente, avec possibilité d’aménager une terrasse ou un coin repas extérieur.\n\n- **Localisation** : Souvent situé dans des zones résidentielles calmes ou dans des complexes sécurisés, à proximité des commodités.\nSuperficie : 84m2 +27m2 jardins \n\nCet appartement est parfait pour une personne seule, un couple, ou pour un investissement locatif, offrant le confort d'un espace extérieur privé.\nPour plus d’info contacter le"
efce52d78eaffc17870f2bb4a96738813da6d803848e6c1110b8609040bc2dac,Ariana,Chotrana 1,214,2,3,600000,"Darcom-Tunisia La Soukra vous propose à la vente un Appartement s+3 spacieux et de trés haut standing sis dans une résidence R+2 dotée d’un bon emplacement à Chotrana I.\nL'appartement s+3 se composent comme suit : un salon spacieux qui donne sur un terrasse, un dressing au hall, une salle d’eau, une cuisine aménagée et équipée avec séchoir une chambre de service , la partie nuit ; une suite parentale avec salle de douche ainsi que deux chambres à coucher chacune avec dressing et qui se partagent une salle e bain.\n\nSuperficie 214 m² \nDeux places de parking sous sol\nUn Cellier \nPiscine et Salle de Sport dans la résidence \n\n• Une menuiserie en bois noble de la porte d’entrée des appartements jusqu’à leurs intérieurs.\n• Des stores roulants électriques en PVC.\n• Des placards agencés.\n• Chauffage central et climatisation individuelle central système\n• Revêtements sols en marbre Blanc  et en grès à la masse pour les points d’eaux et cuisines.\n• Cuisines équipées plaques de cuissons, fours électriques et hottes aspirantes encastrables.\n\nSi vous souhaitez visiter le bien, n’hésitez pas à nous contacter au \n"
36ddcc99916621e64e879ce3c8173168b5abab2d5dc76ce7c5d11eeb37499718,Ariana,Ennasr,40,1,1,175000,"·   · \n#Maison de Luxe vous propose la #vente d'un Appartement S+1  d'une superficie de 40m² situé au 1ér étage avec double ascenseur  dans une résidence récente et calme à  #Ennasr  .\nIl dispose également du chauffage central 🔥et de deux climatiseurs. \nL'appartement se compose comme suit :\n✔️Un salon avec balcon .\n✔️Une salle d'eau avec douche italienne.\n✔️Une cuisine équipée d'éléments de rangement , hotte , plaque et four  ouverte sur le salon .\n✔️Une chambre à coucher avec dressing .\n👉Pour plus d'informations, veuillez contacter :\n"
1c8889675aed1f1e4d1721b565e511df2ccfab368fa5fbdecbe926bc4b7cbdd8,Ariana,Ennasr,125,1,1,389000,Sweet Home vous propose à la Vente un appartement s+3  d'une superficie 125m² à Ennaser  situé en 3éme d'une résidence gardée avec ascenseur   composé de :\n\n✅  salon \n✅  3 chambres a coucher \n✅  salle de bain / salle de douche\n✅  une cuisine avec séchoir \n✅  chauffage central / climatiseurs \n✅  place de parking au sous sol . \n\n💰PRIX DE VENTE : 389 000 dt \nPour visitez ou demande d’informations supplémentaires contactez  nous au  :
6e1711e14bb03b253c9e8dd54b20a80fbdb6a0e56d1b456a09ca76b6a2b25d07,Ariana,Chotrana 1,67,0,1,294000,
1ba883b265f6d3369a6a6a90a177a47e850414948b40e658de939bc74b0e32aa,Ariana,La Soukra,147,2,3,540000,"Sweet Home vous propose à la Vente Appartement s+3  d'une superficie 147m², situé en 1 ér  étage d'une résidence gardée à La Soukra  .\n💰 Prix de Vente : 540000dt\nPour organiser une visite ou obtenir des informations supplémentaires, contactez-nous au ☎️"
c93403b7978e65f03e78fb80b63b04452d062db0dcc3592bcac276215987a383,Ariana,Chotrana 1,183,2,3,850000,\n📍Chotrana I\n🔸Direct promoteur\n🔸 Suite parentale \n👉Merci de nous contacter par téléphone sur :\n📱
4bb1e493676198c19fc08496ee6e57561cb90f171518a3a0dc0584ad088fda83,Ariana,La Soukra,440,,,485000,\nune façade 24 mètres et une profondeur 18 mètres\n✅ Emplacement stratégique\n✅ Zone de villa \n✅ Visite gratuite\n👉Merci de nous contacter par téléphones sur :\n☎️
8569316f815b5671a6de9882c036ab7ba9c186d461e57e3b46b87fde8db7fa5b,Ariana,El Menzah 7,140,2,3,260,À louer un appartement en s+3 situé à menzeh 7 \ncompose :\nun salon spacieux avec balcon \nune cuisine équipée avec séchoir \nune salle d'eau d'invités \nune salle de bain \ntrois chambres a coucher avec placards\nprix : 260mdt \npour plus d'informations merci de nous contacter sur
ea7e54a51914c6f662ffe93fa110dfb53dbed73fbe3222cba832e3dc44777c19,Ariana,Riadh Andalous,89,1,2,200000,"Un appart au 2éme étage situé dans une résidence à riadh alndalos. A l’entrée, On a un salon avec balcon, une cuisine avec séchoir, 2 chambres et une salle de bain. Nb: la résidence est sans ascenseur. Pour tous les renseignements, contacter l’agent sur le"
bdd11f65aba39a5f5290c6c29292b3c476120f0b9e5d3da71b364d94fe44cdcd,Ariana,Raoued,70,1,2,130000,"Un appart S2 au 4éme étage  situé dans une résidence à Raoued . A l’entrée on a un salon avec balcon  , une cuisine avec séchoir, 2 chambres à coucher, une salle de bain et une place de parking . Pour tous les renseignements, Contacter L’agent sur le"
2b08dc149265ad7d1c669da6f3125dc3a5087a5cc28cb019a13ebe17196f43ec,Ariana,La Soukra,105,1,2,220000,
218760ae242a654616f08c2aec5396edfa11c082f42a8424fd51fd0c29e27fa6,Ariana,Jardins El Menzah,118,2,2,410000,
df39375e11b51bfec977f59f80568af61acf56d97e2b90e6527b61cc30cfe2e7,Ariana,Jardins El Menzah,147,2,3,480996,
75e74beba4c14e5ce15d4901576113a6e85b8df48aac11f030e7ce78d0cd2b5e,Ariana,Ennasr,202,2,4,550000,"L'agence modern immo met à la vente un appartement S+3 situé dans une résidence sécurisée et agréable R+2.\nIl est composé d'un grand salon avec balcon, une salle à manger, une cuisine équipée avec séchoir, salle d'eau, trois chambres à coucher avec dressing et une salle de bain commune.\nIl est équipé d'un chauffage central et d'une climatisation.\nUn garage de 32m est à disposition qui permet d'accéder à l'appartement aussi.\nPour plus d'informations veuillez nous contacter :"
1e684d8910924df023d1ab38060d5321ce07d88c9820ddfd8265403c69c784c5,Ariana,Jardins El Menzah,2,3,167,550000,
97d41a84d200948ae2d186db766dbc4a998e3b7c53f9ff530878d2b5bbccf0d8,Ariana,Cit Ennasr 2,222,3,5,770000,"L’agence MODERN IMMO vous propose à la vente un appartement S+4 d’une Superficie \r\nde 222m2.\r\n\r\nIl est composé d’un salon, salle à manger avec balcon, une cuisine équipée qui ouvre sur un séchoir, une salle d’eau avec douche, quatre chambres à coucher dont une suite parentale et une salle de bain commune, + une chambre de bonne ou un bureau.\r\n\r\nIl est équipé d’un chauffage central et d’une climatisation.\r\nDeux places de parking et deux celliers sont disponibles.\r\n\r\nPRIX : 770MD.\r\n\r\nPour plus d’informations veuillez nous contacter :"
8a1d04f6407bb38597949ecd1316bf52e97385954d8afb51878a12086e8d9837,Ariana,Cit Ennasr 2,45,1,1,0,L'agence modern immo met à la vente un appartement S +1 haut standing situé dans une résidence sécurisée et agréable proche de toutes les commodités.\nIl est équipé d'un chauffage central et d'une climatisation\nPour plus d'informations veuillez nous contacter :
4b7f2214b0f3014e48fdc1fb83ef12905664f1c6005613da9a74b5abbf54c382,Ariana,Cit Ennasr 2,210,3,5,630000,"L’agence Modern Immo met en vente un joli duplex S+5 composé d’un grand salon, un séjour, une salle d’eau avec douche, une cuisine équipée qui ouvre sur un séchoir et une chambre de bonne.\nÀ l’étage on trouve quatre chambres à coucher dont une suite parentale et une salle de bain commune.\nIl est équipé d’un chauffage central et de six climatiseurs.\ndeux places de parking au sous sol sont à disposition.\nPour plus d’informations veuillez nous contacter:"
4937f06daadeec286bc36e6cad67d208e81669c7b74568aa87f5fe023834ac61,Ben Arous,Medina Jedida,1,1,À Vendre,0,A vendre un appartement de type s1 à nouvelle médina 3 \ncomposition:\nsalon avec balcon \nchambre à coucher \ncuisine avec séchoir \nsalle de bain \nsuperficie:59m²\nplace parking disponible \npour plus d'information:\n
54e5f63ac6b80240b2d33e2176f34809bb5ff91742e63aaa781acef00dbfc12b,Ben Arous,Ezzahra,156,1,3,1,"A vendre à Ezzahra côté ""le voilier"" résidence ""le méditerranée"" un appartement S3 retapé à neuf , niché dans une résidence calme et sécurisé , au 5 ème et dernier  étage avec ascenseur , composé d’un salon avec balcon ,salle d’eau invitée , une cuisine équipée , une chambre parental et deux chambres à coucher avec dressing et une salle de bain commune , cet appartement lumineux dispose du chauffage central et de la climatisation et une place de parking à disposition..\nCet appartement est proche de toutes les commodités.\n156 m² \nprix de vente 360.000 MDT\nPour plus d'informations veuillez nous contacter\nTél :"
2274ab90f568d03dfbc69e1f25686be2127a9fc9f2c3bb6425ffe1533c075b88,Ben Arous,Medina Jedida,115,1,2,190000,"📍 A ne pas rater : vente  S+2  à Medina jadida 3📍\n\nA Vendre coquet appartement S+2  haut standing à medina jadida 3 , dans une résidence sécurisée et gardée et surveillée avec ascenseur. \nSitué au rdc avec place de  parking sécurisé .\n\nComposé d'un spacieux salon avec balcon, deux spacieuses chambres à coucher dont  une avec  dressing ,une cuisine agencée et équipée avec séchoir et une salle de bain \n\n✅️ Chauffage central \n✅ Place parking sécurisée \n\nSurface 115 m2\n\nPrix : 190 000 DT\n\nCONTACT :"
9cb73f4bfe0eef8b5244d9470a6fde450ef9e919851b56d3e35a7b5f4e3ce000,Ben Arous,Medina Jedida,109,1,3,135000,"Vente appartement S+3 à Yasminette \r\n\r\nA vendre appartement S+3 à Yasminette ~Médina jadida  dans une résidence gardée , proche de toutes les commodités et transport. Côté Municipalité, recette de Finances, la poste .\r\nSitué au 1ère  étage , composé d’un salon avec balcon , trois  chambres à coucher dont deux avec placards , une cuisine agencée avec séchoir et une salle de bain .\r\n\r\nPlace de parking extérieur \r\nSurface : 109 m²\r\nPrix ; 135 000 DT\r\n Contact :"
15e90f7ef243b059e18b214eec9a125a068a716a83abf91080a26d21c37b90ec,Ben Arous,Hammam Chott,117,1,3,149998,
451db080ad6453782a36f150b6230752314ce9df62aadc465c724fc40f98dc03,Ben Arous,El Mourouj,2,2,,150000,
933fa3f017f8ee22b31d17a1dbe9a77be7d40daa42654c9bf2e0be7bed831a85,Ben Arous,El Mourouj,100,2,3,170,"VAM 001\nUne opportunité a ne pas rater !\nA vendre un très bel appartement S+3 à El Mourouj 2 situé au RDC d’une résidence calme et sécurisée proche de toutes les commodités dans un emplacement stratégique , composé d’un salon avec balcon , de 3 chambres a coucher retapé avec un beau parquet effet bois , d’une cuisine bien aménagée et équipée , d’un séchoir , d’une salle d’eau et d’une salle de bain.\nL’appartement est doté de chauffage central, ainsi qu’une place de parking est disponible.\nNB : l’appartement dispose un titre foncier individuel \nPrix de vente : 170 MD.\nPour plus d’informations, n’hésitez pas a nous contacter sur le"
d7073806405a417b39df9dd2be8d2f239ce2309a8b9690fcb22f78dd18248075,Ben Arous,Hammam Lif,130,2,3,850000,"Un Immeuble sur un terrain de 130 m² situé dans un bon quartier à Hammam Lif. Au RDC, On a un local commercial. À l'étage, on trouve un appartement S 3 composé d'un salon, d'une cuisine, de 3 chambres et d'une salle de bain. Pour tous les renseignements, Contacter l’agent sur le"
69f369ca2fbdbfc24e8e3eed3ce3f3511bc1a3f51111b5f0224da9b991b759eb,Ben Arous,Mornag,105,1,3,1,
9ae27d7a9795dba60fff62a07520a3fd9ecc3d5ee3d5e9198a261b0bbc4b1dcd,Ben Arous,Ben Arous,66,1,02,110000,
67d43ce32da948fa2d50fdf7ca21cf205090e9c10b51808b2a81bef4098f511f,Ben Arous,Rads,80,1,2,0,A vendre jolie appart s+2 cite olympique Rades Au rez de chaussee avec cuisine amenagee a 15 min de la capitale et de la goulette pour info contacter
248eb159ed612810ecd1ff21aee875c9b7d6112cbe48894ebe697264596fe7aa,Ben Arous,El Mourouj 5,65,1,2,0,
8ed9fe901d31a0072e4c7f69004cd8e37b7573b9548ab67ad86522ebf5e99b71,Ben Arous,El Mourouj,90,2,2,180000,"À Vendre Appartement S2 Refait À Neuf À El Mourouj 1 Situé Dans Une Résidence Sécurisée Au 1er Étage, Cet Appartement Se Trouve Dans Un Quartier Résidentiel Proche De Toutes Les Commodités.\nComposition :\nSalon Avec Balcon\n2 Chambres À Coucher\nSalle De Bain\nSalle D'eau Pour Les Invités\nCuisine Encastrée Et Bien Aménagée Avec Séchoir\nEmplacement Stratégique Idéal Pour Habitation Et Investissement Locatif En Raison De La Forte Demande Dans Cette Zone.\nSuperficie : 95 M²\nPrix Demandé 180 000 Dt (Environ 53 000 Euros)\nContactez-nous"
cd4ec842f700e1453d06e99dcb993027c86db4a04a042d81e3d6718de2924bff,Ben Arous,Medina Jedida,144,2,3,279000,Agence la coquette capitale vous propose pour vous un appartement S3 avec un place parking à nouvelle médina 3\nSituée dans un quartier résidentiel calme se compose :\nLe salon spacieux  avec grande fenêtre et un balcon offre une ambiance lumineuse\n3 chambres à coucher l'une un suite parentale ( salle de douche) l'autre avec dressing \nCuisine moderne bien équipée : plaque / hotte / four avec séchoir \nsalle de bain salle d'eau\nsuperficie : 144 m2\nprix : 279.000MD\nPour plus d'informations contacter :
b1fb3a2421b76359014f255eb5b458fda91b325cce05ba0feb1bf803cd4c8038,Ben Arous,El Mourouj 6,110,1,0,195,
3eef3393659cf49b9971469dc0485039aa9d2f9596c45adf5ca10e314bd6ef97,Ben Arous,Ezzahra,100,2,3,300000,"MAX Home, vous propose à la vente un appartement s+3 situé dans un emplacement stratégique et très demandé résidentiel à \n Ezzahra.\n Caractéristiques: \n- Chauffage central \n- balcon  \n- Dressings\n- Gardiennage et syndic\n\nTéléphone :"
d06df80d84e8c2093f48f9d25bca427123a926955f8ec2c575c02cb14263b9e8,Ben Arous,Boumhel,265,4,3,820,
cd67851f078f87d04f4aa312560c3d410c79276785eaaa3f1694af7baeebded5,Ben Arous,Autres Villes,90,1,2,116000,
8fd554d694b59682375e59cb7af7a9951d957b00730e915230cfccd079ae92ed,Ben Arous,Medina Jedida,121,2,3,270000,"Un appart S3 de haut standing au 3 éme étage situé dans une résidence à La Nouvelle Médina, Ben Arous. A L'entrée, On a un salon avec balcon, une cuisine équipée avec séchoir, une salle d'eau pour les invités, 3 chambres et une salle de bain. Pour tous les renseignements, Contacter l'agent sur le"
5ff8b9ddcca5f7b1366052369b1c97fd28b9436595fd8436b3d8c9c7c33ce450,Ben Arous,Mornag,97,1,2,130000,
4b2b48540d864dc8df1a0a537adbd8800179b8bcaa8f74cc1be09f82368819d3,Ben Arous,Medina Jedida,167,1,3,320000,"Appartement situé au 5e étage d'une résidence à La Nouvelle Médina. À l'entrée, on un salon avec balcon, une cuisine équipée, une suite parentale avec dressing, 2 chambres à coucher (dont une avec dressing), ainsi qu'une salle de bain. Une place de parking est disponible. Pour plus de renseignements, contacter l'agent au"
96810a556dadfa583e3c5d95037e3ecf46aaaa69b1b91865143d1f3a0de6c2c8,Ben Arous,Rads,80,1,2,130000,
563037ca63237ef6b128d62292e4a3825611e0af8bf6751813d8c5ebdad8bfa9,Ben Arous,Rads,100,2,3,200000,"Un appart au 2éme étage situé dans une résidence à Rades Méliane. A L’entrée, On a un salon, une cuisine avec séchoir, une salle d’eau, 3 chambres, dont une avec balcon ansi qu’une salle de bain. Pour tous les renseignements, contacter l’agent sur le"
436ed9f9279acb582efd0412213e2d53739a8f46907e19a7ef0da3326db21050,Ben Arous,Boumhel,136,2,2,360,
e0662937a72fc627773a7f7e04962032557e1a2e2b2ae048acfbd8efde12f3cc,Ben Arous,Boumhel,110,2,4,3050,notre agence immobilière vous propose des appartements hst à vendre près de Carrefour boumhal.\nprix du mètre carré 3050ttc\n
05a270afe561e4514c1dc16d42060e9a4054073bacd38cac93fd5722a45516f1,Ben Arous,Fouchana,90,1,2,165000,"Un appart au 2éme étage situé dans une résidence sans ascenseur à Fouchana. A L'entrée, On a un salon avec balcon, une cuisine avec séchoir, 2 chambres et une salle d'eau. Pour tous les renseignements, Contacter l'agent sur le"
16c350bf22c6be29218def162b80fa6df9e505a6424fbdab27bbf73243f06112,Ben Arous,Ben Arous,100,1,3,250000,A vendre un appartement de standing dans une belle résidence à Ben Arous un grand salon + 3 chambres salle d'eau salle de bain cuisine + balcon au 4éme étage avec ascenseur moderne prix 250 milles dinars résidence gardée et un grand parking contact Mr Nacer au\n
5b5d14fd37f8c1725e2e5eaa61f37379db7e4505fbbf00498fc196bcbcd0f0e9,Ben Arous,El Mourouj 5,87,1,2,107,"\nVous avez envoyé\n🎉🎉📣📢 À vendre 🏙🔖🔑 Appartement  S+2 à el Mourouj 5 dans une Résidence gardée , sécurisée à 5 minute de  Magasin Générale ( Mourouj 6). ( avec titre bleu ) \n\n⭕Composé de : \n\n✅ Salon salle a manger \n✅ 2 chambres à coucher \n✅ Salle de bain \n✅Cuisine \n✅Balcon\n✅Séchoir . \n\n       Avec titre bleu individuel \n💰💵💶 Prix=107 Milles💰💰\n \n\n\n⭕ 📜🔑 Pour toute visite ou plus d'informations n'hésitez pas de contacter :\n☎ INFOLINE :"
0f4b68270be41c22b75b229a1dd80ea14c4ea778946acfeec2fe3f983237425d,Ben Arous,Medina Jedida,74,1,2,190,
22e5a196132678cadabb43e9c8c04cbe95cf4c6181a79c1c5d75f53d082adf67,Ben Arous,Ezzahra,175,2,3,330000,"A Vendre à Ezzahra, un appartement s+3 de 175m2 , composé d’un grand salon avec un balcon, une cuisine équipée, une salle de bain , une salle d’eau et trois chambres à coucher dont deux avec un dressing chacune. Chauffage central et une place de parking au sous-sol.\n🏡👉 175 m² \n💰👉 330 000 MD\n☎👉"
9cebbb497693703df2129adf25365690b515e6bba7014468a4a87887cf638acb,Ben Arous,Medina Jedida,115,1,2,195000,"📍 Opportunité VENTE S+2 a Medina jadida 3\nPrix intéressant\nA VENDRE coquet appartement S+2 haut standing à medina jadida 3 , dans une résidence sécurisée et gardée et surveillée avec ascenseur.\nSitué au rdc avec place de parking sécurisé , composé d'un spacieux salon avec balcon, deux spacieuses chambres à coucher une avec dressing et une avec avecbalcon, une cuisine agencée et équipée avecséchoir, une salle de bain\n✅️ Chauffage central\n✅️ climatiseur\n✅ Place parking sécurisée\n\nSurface 115 m2\nPrix 195000\n\nCONTACT :"
7ac8030a08f43130344ab027bf2183fbe2f46285332f4c54eacd58fce51f644a,Ben Arous,Rads,100,1,3,250000,
13ff834b3cd7f37ecba1e35916e74e577c899aa30a762003303887e50c0c8cd5,Ben Arous,Ezzahra,124,2,3,320000,"A Vendre à Ezzahra, un appartement s+3 de 124m² , composé d’un  salon avec un balcon, une cuisine équipée, une salle de bain , une salle d’eau et trois chambres à coucher dont deux avec un dressing . Chauffage central et une place de parking au sous-sol disponible .\n🏡👉 124m² \n💰👉 320 000 MD\n☎👉"
bb3249d0d54a96738ffa8fc6930c2894e5e4210d030a6b01d4dcef7652b15a59,Ben Arous,Rads,60,1,1,130000,"Un appart S1 d'une superficie de 60m² situé à Rades. A l’entrée, on trouve un salon , une cuisine équipée avec séchoir, une chambre à coucher et une salle de bain. Pour tous les renseignements, Contacter L’agent sur le"
e8f9afdd1551977c714fcf7a5b432175d3eff40c46a9cdaa171b49717930ea62,Ben Arous,Hammam Lif,62,1,1,105000,agence immobilière propose à vendre appartement 62 m²\n s+1 au 3 ème étage avec ascenseur\n salon + chambre à coucher + salle de bain + cuisine + séchoir \nà hammam lif  près station métro et toutes commodités \nprix 105 MDT négociable\npour plus informations contacter \n
5acd4998da546e976cfadb4922708290dac9854de5d0e0dc3c5139b49e93c111,Ben Arous,Rads,100,2,3,190000,"A vendre à Rades , un appartement s+3 au 1er étage d’une résidence, composé d’un salon avec balcon, une cuisine avec quelques éléments et une salle d’eau. Dans l’espace nuit on trouve trois chambres à coucher dont une avec un dressing et une salle de bain commune. \n💵👉🏻190 000 Md\n☎️👉🏻"
8b2c2f70f2ab833692bec155651a00a0a20138d475136545f5f17528ef25486e,Ben Arous,Ezzahra,75,1,2,160000,
44b4b526d3e98e215eefbc2fa02c6a82421ae90983293fa15cedf60619d20935,Ben Arous,Medina Jedida,74,1,2,190000,"Un appartement au 2ème étage dans une résidence située à La Nouvelle Médina. À l’entrée, on trouve un salon avec balcon, une cuisine avec séchoir, 2 chambres à coucher et une salle de bain. Pour tous renseignements, contacter l’agent au"
dba1b37b7f73e574f912a6c3734afcc1678d9bde869db01ada4434ee544ad9f4,Ben Arous,Boumhel,100,1,3,190,
b40561a5a713373bedc734b9a1ec539975f126dc42eccc8252bd33193eaac1a7,Ben Arous,Rads,73,1,2,200000,
30957b25c322dcd61afb37b05438496469ef3804f64690f840132cc562d035ec,Ben Arous,Rads,100,3,1,185000,"A vendre joli un appartement (100 m²) bien entretenu situé au 1ᵉʳ étage du village méditerranéen de Radès du Bloc 39 (banlieue Sud de Tunis), composé : 3Chambres +grand salon, cuisine équipée, salle de bain, WC, séchoir et balcon de belle vue dégagée (verdure sur le jardin de la cité et la forêt de Radès), menuiserie avec volets roulants, très ensoleillé, antenne collective, gaz de ville\nClimatisé chaud/froid (2climatiseurs), place de parking \nParkings voiture gardés\nCité clôturée et gardée jours et nuits, bien aménagée offre toutes les commodités (école, garderie, banc, poste postale, superettes, aires des jeux pour enfants, etc.)\nEspaces verts entretenus et propres\nEmplacement stratégique offrant ainsi un accès rapide en voiture : \n5mn de la banlieue nord et de la mer \n1mn à l'autoroute Tunis, Hammamet et Sousse\n15mn au centre-ville de Tunis\n\nPrix 185 000 DT négociable , prix négociable\nVeuillez appeler le numéro :"
4fa715d8ee33a54f12f1a944a9abf44df308bd1a80c4aef13a47d9b2f7c29bbf,Ben Arous,El Mourouj,94,1,3,190,"Réf #AR2010\n  comme d'habitude EDF Immobilière vous offre une bonne opportunité , un Appartement A Vendre situé dans une Résidence privée à EL Mourouj 2\ncaractéristiques: \nsuperficie 94m²\ncomposée d'un\nsalon, 3 chambres à coucher, cuisine équipée, SDB, salle d'eau, chauffage cantral, place parking\nprix de vente 190 MD\nPour plus d'information veuillez nous contacter sur le"
d770a34982796bc28bd0b7889b1ccca1c49a8b025a60a30dc2a00188569d3519,Ben Arous,El Mourouj 6,110,1,3,270000,
71f651ade4a7d94ab6e80a4a768ccb3660a28131e02cbc8d4ab3015be6325c71,Ben Arous,Ezzahra,1,2,,235000,A vendre un appartement S+2 haut standing au 3 ème étage dans une résidence sécurisée et bien gardée avec assenceur a Ezzahra composé de :\n_ un salon avec une belle terrasse (spacieuse) (1 climatiseur)\n_ deux chambres à coucher.\n_ une cuisine aménagée avec un séchoir.\n_ salle de bain.\nPrix : 235 000 DT\nNuméro à contacter :
937a393befdb4b9ec6eebba2a30de20cffe6196e0073d94b579bc9f3304949b5,Ben Arous,El Mourouj 6,110,1,1,195000,FB.6833\nContacter notre conseiller en immobilier au
4bbcbda880ed939a3dc828fc8f322a7f5416fa5674ef7339dc37c1a8289566c4,Ben Arous,Medina Jedida,103,1,3,1,"📌📌 Opportunité VENTE S+3 RDC VUE JARDIN 📌📌\n\nA Vendre appartement S+3 au RDC à Médina jadida 3, dans une résidence gardée et sécurisée.\nComposé d'un spacieux salon avec balcon avec vue jardin , deux  chambres à coucher spacieuses dont une avec dressing et une petite chambre à coucher,une cuisine agencée et équipée, une salle de bain avec cabine de douche .\n\n✅ Chauffage Central\n✅Place de parking avec abris \n\nSurface 103 M2\n\nContact :"
e81cf53cc2e77e2992c2b014d653dc0ebc59eb9f918d1e2a11dd920ee9d1fa61,Ben Arous,Medina Jedida,83,1,2,140000,"A vendre Appartement S+2 au 3ème étage, résidence Salma, Médina Jadida 3, Ben Arous.\n avec toutes les commodités sauf ascenseur, clôturé, place parking, gardée jour et nuit. Prix 140000 dt, contact"
d9c3d77dd5334f031e7d9c607411ae8ffb5b0d2ab93b5a8067607a5fcaef8317,Ben Arous,Boumhel,124,2,3,310000,"bel appartement de type s3  avec place parking sous-sol à boumhel côté carrefour à vendre \ntitre foncier , vue panoramique de la 4eme étage \npour d autre information contactez nous"
8ac25ed24b727613f312044198b4a317a60e71e728c362a70b4472f6e8a3b101,Ben Arous,Ben Arous,65,1,2,140000,
bf790de85094726314d289d82bdd2930aa6a2f295acfda4406d9b656065ddff9,Ben Arous,Rads,0,1,2,160000,
a53037941d9cefa28d276000bc21d819f5f5e6326d6fe6b1edeaf1b540e27122,Ben Arous,Ezzahra,136,2,3,325000,
d4a43c68652267d6b82818c503918427119311cef4331221854a0246a8d2baa2,Ben Arous,El Mourouj 5,0,1,2,130000,#avendreimmobilier 📢📣\nAgence thika ✨met a votre disposition  a vendre  un appartement 🏨  en s+2 🏘 🤩a mourouj 5 prés de mg ♨️💒🏩\n😍✨\n📌salon\n📌deux chambres a couché\nCuisine bien équipe \nSalle de bain 🛁\n📌prix:130 MD 🏅\n⏰pour faire une visite n'hésitez pas de contracter 🚐notre assistante immobilière :\n📞
0c9a114bc2ea328b42616d4fd35de873fe37a52a28d095208c25e21dff87290d,Ben Arous,Medina Jedida,107,1,2,260000,À VENDRE UN APPARTEMENT S+2 ET DIRECT PROMOTEUR \n📍 Madina Jadida \n\nOn vous propose à la vente un appartement s+2 d'une superficie de 107 m² situé au 1er étage dans un quartier résidentiel à Madina jadida.\n\nCaractéristiques: \n- Chauffage central électrique \n- Climatisation \n- Terrasse \n- Dressings\n- Cuisine bien équipée \n- Suite parentale \n- Place de parking \n- Gardiennage et syndic \n- Piscine \n\nPour plus d’informations n’hésitez pas à me contacter :\n\nÀ VENDRE UN APPARTEMENT S+2 ET DIRECT PROMOTEUR \n📍 Madina Jadida \n\nOn vous propose à la vente un appartement s+2 d'une superficie de 107 m² situé au 1er étage dans un quartier résidentiel à Madina jadida.\n\nCaractéristiques: \n- Chauffage central électrique \n- Climatisation \n- Terrasse \n- Dressings\n- Cuisine bien équipée \n- Suite parentale \n- Place de parking \n- Gardiennage et syndic \n- Piscine \n\nPour plus d’informations n’hésitez pas à me contacter \n☎Téléphone :
3cac0df96d87813cdf531d1e5ef10b2391b73cb55132edc3c20feea37aaea616,Ben Arous,Ben Arous,128,2,3,270,
5e26fe181b668be3a729947dd76dc31d9ee97fe42cb8fa9401b57b4d89ed7e1f,Ben Arous,El Mourouj 1,100,1,3,175,
7481d80db185e09a10a161c1342d4ce7e73e3000aafd64eb301f1667f8acdf92,Ben Arous,Boumhel,120,1,2,210000,à vendre un Appartement s+2 à Boumhel bel air situé au 3éme étage sans ascenseur \navec chauffage central\nTitre individuel \nprix : 210 md\nTél :
17a2e587bfd3f72cf1b2f58dcc5bccef641aa600ff97c86f8af841cd538245e1,Ben Arous,Ezzahra,80,1,2,100000,à vendre un appartement s+2 au 2éme étage à Ezzahra lycée près la gare \navec titre individuel\nprix : 100 md\nTél :
f98b66902939c6aa3e025c6cc0c7db6648028e68ab7ca3673a1e590baf8b94ea,Ben Arous,Rads,122,1,2,225000,"Un appart de haut standing au 3 éme étage situé dans une résidence avec ascenseur à Rades. A L'entrée, On a un salon avec balcon, une cuisine équipée avec séchoir, 2 chambres et une salle de bain. Pour tous les renseignements, Contacter l'agent sur le"
